prefix,size,run,iteration,incremental.total[ms],incremental.result,incremental.sync[ms],incremental.prop[ms],incremental.timeout,standalone.total[ms],standalone.result,standalone.sync[ms],standalone.prop[ms],standalone.timeout,problog.total[ms],problog.result,problog.trafo[ms],problog.evaluation[ms],problog.timeout
SAT,45,0,0,185.717554,0.07466740736079114,7.391883,125.512028,false,455.322829,0.07466740736079112,40.672802000000004,307.03431900000004,false,1152.86212,0.074667407360792,5.877676,1146.984444,false
SAT,45,0,1,35.426281,0.09614906283718405,0.556689,32.468908,false,305.14158199999997,0.09614906283718404,8.214003,241.123904,false,2204.6841099999997,0.096149062837183,2.2291399999999997,2202.4549700000002,false
SAT,45,0,2,36.175346,0.07458901105413088,0.46593599999999996,33.540966,false,84.201021,0.07458901105413088,3.9024609999999997,43.257892,false,1172.791408,0.07458901105413,2.278915,1170.512493,false
SAT,45,0,3,18.515073,0.07458901105413088,1.6874500000000001,11.980139,false,137.956617,0.07458901105413088,4.760442,93.381613,false,1043.637695,0.07458901105413,1.782541,1041.855154,false
SAT,45,0,4,73.826387,0.07392763097199474,0.492927,70.68585499999999,false,316.63903600000003,0.07392763097199473,3.0113670000000003,281.965162,false,1041.429335,0.073927630971995,1.824796,1039.604539,false
SAT,45,1,0,214.428663,0.12147839746327209,3.177594,188.72145600000002,false,226.095885,0.12147839746327208,2.505305,197.644666,false,3160.129297,0.121478397463272,1.485346,3158.643951,false
SAT,45,1,1,141.078598,0.12130117678697505,0.7029869999999999,136.873493,false,286.331379,0.12130117678697507,2.514843,262.897264,false,3152.848196,0.121301176786975,1.576499,3151.271697,false
SAT,45,1,2,65.393709,0.09747930233076246,1.8259020000000001,59.599561,false,71.814941,0.09747930233076246,2.500024,51.311055999999994,false,1571.3904380000001,0.097479302330762,1.806707,1569.583731,false
SAT,45,1,3,100.012408,0.09744606392516786,0.477217,96.54705100000001,false,129.518586,0.09744606392516789,2.684896,107.922574,false,1592.064872,0.097446063925168,1.5015450000000001,1590.563327,false
SAT,45,1,4,116.643225,0.09744606392516786,0.570294,110.89061699999999,false,154.40792100000002,0.09744606392516789,2.173694,136.287611,false,1904.1057369999999,0.097446063925168,1.485726,1902.620011,false
SAT,45,2,0,90.594274,0.09659051658199642,2.8727530000000003,65.044996,false,95.11589500000001,0.09659051658199647,1.8733630000000001,72.342403,false,1593.525663,0.096590516581997,1.21398,1592.311683,false
SAT,45,2,1,1.301656,0.09659051658199642,0.736782,0.0,false,126.153509,0.09659051658199645,2.047625,104.581893,false,1554.270943,0.096590516581997,1.5763479999999999,1552.694595,false
SAT,45,2,2,25.938298,0.07554254285934958,0.39257,23.793958999999997,false,42.872894,0.07554254285934958,1.508888,20.555205,false,869.555156,0.07554254285935,1.517769,868.037387,false
SAT,45,2,3,22.448859,0.09659051658199642,0.512053,20.267648,false,56.554548000000004,0.09659051658199644,1.3921590000000001,39.040794999999996,false,1619.8769410000002,0.096590516581997,1.310155,1618.566786,false
SAT,45,2,4,26.583334,0.09659051658199642,1.473512,21.784213,false,94.68514900000001,0.09659051658199647,1.978544,75.517303,false,1641.131402,0.096590516581997,1.256188,1639.875214,false
SAT,45,3,0,34.369926,0.05761790481502163,3.18331,12.377198,false,30.480276,0.057617904815021624,1.47218,12.963718,false,540.245379,0.057617904815022,1.455103,538.790276,false
SAT,45,3,1,18.429772,0.07742415389237159,0.421851,16.289488,false,78.069688,0.0774241538923716,1.83375,55.890314,false,880.481333,0.077424153892372,1.407221,879.074112,false
SAT,45,3,2,25.505837,0.07753266262736543,0.367192,20.070479,false,45.985039,0.07753266262736544,1.560386,28.814726999999998,false,921.56535,0.077532662627364,1.3459960000000002,920.2193540000001,false
SAT,45,3,3,6.570156,0.057658710237706454,0.420593,4.222403,false,31.570873,0.05765871023770644,1.4816980000000002,15.958015999999999,false,544.041056,0.057658710237707,1.6006969999999998,542.4403590000001,false
