prefix,size,run,iteration,incremental.total[ms],incremental.result,incremental.sync[ms],incremental.prop[ms],incremental.timeout,standalone.total[ms],standalone.result,standalone.sync[ms],standalone.prop[ms],standalone.timeout,problog.total[ms],problog.result,problog.trafo[ms],problog.evaluation[ms],problog.timeout
SAT,60,0,0,2645.4382809999997,0.1623436130438872,37.688489000000004,2475.610929,false,,,,,,26284.940549,0.162343613043888,6.757209,26278.18334,false
SAT,60,1,0,3953.3338879999997,0.1931797634635492,16.239404,3744.8479580000003,false,,,,,,132197.119392,0.193179763463549,3.358391,132193.761001,false
SAT,60,2,0,3427.155502,0.18773916024391765,15.306018,3201.391619,false,,,,,,,,,,
SAT,60,3,0,277.22387699999996,0.09742479159998693,5.425526,211.290516,false,,,,,,,,,,
SAT,60,4,0,1053.620747,0.19251555146401245,3.717244,1004.932686,false,,,,,,,,,,
SAT,60,5,0,1131.0237730000001,0.0976015798930764,3.839216,1088.7573289999998,false,,,,,,,,,,
SAT,60,6,0,382.74681699999996,0.054365639536793915,4.502077,343.73531099999997,false,,,,,,,,,,
SAT,60,7,0,4768.964747999999,0.24066976231639486,3.8374140000000003,4740.312701000001,false,,,,,,,,,,
SAT,60,8,0,2851.844521,0.12305831473955589,3.737551,2813.595663,false,,,,,,,,,,
SAT,60,9,0,257.526239,0.11968279410262478,2.949418,229.20018299999998,false,,,,,,,,,,
SAT,60,10,0,3077.107431,0.14700287646316915,3.8329229999999996,3039.7985019999996,false,,,,,,,,,,
SAT,60,11,0,580.705911,0.14318830086026113,2.7485410000000003,550.5205030000001,false,,,,,,,,,,
SAT,60,12,0,402.228958,0.09612175840677117,2.769174,370.580934,false,,,,,,,,,,
SAT,60,13,0,388.72878000000003,0.16589027788557226,2.820948,362.65409000000005,false,,,,,,,,,,
SAT,60,14,0,248.985175,0.12058446276651814,3.0573490000000003,221.891134,false,,,,,,,,,,
SAT,60,15,0,8287.944610999999,0.19177112360123857,2.254091,8268.47967,false,,,,,,,,,,
SAT,60,16,0,162.416029,0.09728965767528254,3.040647,131.868412,false,,,,,,,,,,
SAT,60,17,0,1793.694395,0.19374162328910882,2.641422,1770.234377,false,,,,,,,,,,
SAT,60,18,0,13763.286522,0.21612488609186592,3.01329,13739.112828,false,,,,,,,,,,
SAT,60,19,0,185.171026,0.09552830800114168,2.6426100000000003,155.427701,false,,,,,,,,,,
SAT,60,20,0,1728.250863,0.14268831484141942,2.9534140000000004,1703.4821359999999,false,,,,,,,,,,
