prefix,size,run,iteration,incremental.total[ms],incremental.result,incremental.sync[ms],incremental.prop[ms],incremental.timeout,standalone.total[ms],standalone.result,standalone.sync[ms],standalone.prop[ms],standalone.timeout,problog.total[ms],problog.result,problog.trafo[ms],problog.evaluation[ms],problog.timeout,storm.total[ms],storm.result,storm.trafo[ms],storm.evaluation[ms],storm.timeout,incremental.healthy,standalone.healthy,storm.healthy,problog.exitcode
SAT,45,0,0,338.793185,0.07466740736079114,29.261218,192.117375,false,313.542082,0.07466740736079114,13.218983,226.484826,false,1059.636594,0.074667407360792,5.9862340000000005,1053.65036,false,3173.87264,0.07466740736079225,30.895723999999994,3142.976916,false,true,true,true,0
SAT,45,0,1,58.055384,0.09614906283718404,0.638706,55.077092,false,287.911693,0.09614906283718405,9.076319,201.481289,false,2347.844834,0.096149062837183,2.685605,2345.159229,false,6073.147164,0.09614906283718515,38.09694,6035.050224,false,true,true,true,0
SAT,45,0,2,27.40034,0.07458901105413088,0.50702,24.970108,false,139.116764,0.07458901105413088,6.27643,60.537286,false,1139.8771499999998,0.07458901105413,1.774263,1138.102887,false,4200.856957999999,0.07458901105413047,34.282028,4166.57493,false,true,true,true,0
SAT,45,0,3,20.302718000000002,0.07458901105413088,2.3865979999999998,12.827689,false,160.29972800000002,0.07458901105413088,5.942871,118.2715,false,1180.380824,0.07458901105413,1.954766,1178.426058,false,3519.545352,0.07458901105413047,26.406010000000002,3493.139342,false,true,true,true,0
SAT,45,0,4,92.416556,0.07392763097199474,0.496561,89.286169,false,312.60371299999997,0.07392763097199473,4.097036,279.790123,false,1160.819996,0.073927630971995,1.488379,1159.331617,false,4355.253444,0.07392763097199608,28.899543999999995,4326.3539,false,true,true,true,0
SAT,45,1,0,846.311133,0.12147839746327208,4.1041620000000005,807.248976,false,1571.270032,0.12147839746327206,4.447423,1522.888245,false,4169.702,0.121478397463272,1.3482360000000002,4168.353764,false,5389.563394000001,0.12147839746327305,37.20931,5352.3540840000005,false,true,true,true,0
SAT,45,1,1,835.24585,0.12130117678697507,0.706206,829.420162,false,250.214881,0.12130117678697505,3.053963,215.459527,false,4019.322158,0.121301176786975,1.5820260000000002,4017.7401320000004,false,5495.646744,0.12130117678697215,35.193321,5460.453423,false,true,true,true,0
SAT,45,1,2,506.591264,0.09747930233076248,1.9718040000000001,501.24089299999997,false,121.09619,0.09747930233076248,3.572841,96.486684,false,2068.56135,0.097479302330762,1.219044,2067.342306,false,643.467858,0.0,37.347469,606.1203889999999,false,true,true,false,0
SAT,45,1,3,381.68044699999996,0.09744606392516787,0.503163,378.17105200000003,false,188.598614,0.09744606392516787,3.944975,157.875139,false,1906.652972,0.097446063925168,1.393484,1905.259488,false,549.447792,0.0,32.884237,516.5635550000001,false,true,true,false,0
SAT,45,1,4,861.413551,0.09744606392516787,0.641721,854.772153,false,195.053486,0.09744606392516789,2.778796,162.735266,false,1980.737128,0.097446063925168,1.3166220000000002,1979.4205060000002,false,588.5142179999999,0.0,29.939343999999995,558.5748739999999,false,true,true,false,0
SAT,45,2,0,99.083641,0.09659051658199647,2.864402,70.63741999999999,false,84.520871,0.09659051658199645,2.737688,50.985582,false,,,,,,,,,,,true,true,,
SAT,45,2,1,0.838342,0.09659051658199647,0.5748719999999999,0.0,false,200.935658,0.09659051658199647,3.261902,176.350783,false,,,,,,,,,,,true,true,,
SAT,45,2,2,15.204094,0.07554254285934958,0.561898,13.063448000000001,false,76.921506,0.07554254285934957,3.005823,40.139686999999995,false,,,,,,,,,,,true,true,,
SAT,45,2,3,42.868644,0.09659051658199647,0.862898,38.561906,false,111.998511,0.09659051658199647,2.2014299999999998,88.346799,false,,,,,,,,,,,true,true,,
SAT,45,2,4,26.459305,0.09659051658199647,1.372485,20.978598,false,83.492443,0.09659051658199644,1.894576,56.822894,false,,,,,,,,,,,true,true,,
SAT,45,3,0,37.377798999999996,0.05761790481502163,2.7476439999999998,14.880270000000001,false,38.308324999999996,0.057617904815021624,1.66798,18.56025,false,,,,,,,,,,,true,true,,
SAT,45,3,1,18.132414,0.07742415389237159,0.418921,15.840227,false,121.124774,0.0774241538923716,3.902034,83.581038,false,,,,,,,,,,,true,true,,
SAT,45,3,2,40.428754,0.07753266262736543,0.548572,34.480655,false,69.128727,0.07753266262736544,1.598776,52.149035000000005,false,,,,,,,,,,,true,true,,
SAT,45,3,3,9.348102,0.057658710237706454,0.514886,6.850098,false,36.102252,0.05765871023770644,1.696538,17.411074,false,,,,,,,,,,,true,true,,
SAT,45,3,4,8.585027,0.057658710237706454,1.482277,4.254792999999999,false,55.883542,0.05765871023770646,2.040108,34.361546000000004,false,,,,,,,,,,,true,true,,
SAT,45,4,0,336.376052,0.12122774257517772,2.198374,311.43854200000004,false,203.522064,0.12122774257517774,1.634381,183.57670000000002,false,,,,,,,,,,,true,true,,
SAT,45,4,1,62.183619,0.12122774257517772,2.07906,56.651495000000004,false,345.56215999999995,0.12122774257517774,2.2084580000000003,320.965561,false,,,,,,,,,,,true,true,,
SAT,45,4,2,62.623572,0.12122774257517772,1.800195,57.847469,false,127.5914,0.12122774257517775,2.1689499999999997,104.197906,false,,,,,,,,,,,true,true,,
SAT,45,4,3,231.68217,0.14503379235645825,0.504968,229.53032199999998,false,321.10605499999997,0.14503379235645825,1.8458620000000001,292.051646,false,,,,,,,,,,,true,true,,
SAT,45,4,4,114.194351,0.12117621501143276,1.009466,110.19027,false,229.27091399999998,0.12117621501143279,2.167009,208.404636,false,,,,,,,,,,,true,true,,
