prefix,size,run,iteration,incremental.total[ms],incremental.result,incremental.sync[ms],incremental.prop[ms],incremental.timeout,standalone.total[ms],standalone.result,standalone.sync[ms],standalone.prop[ms],standalone.timeout,problog.total[ms],problog.result,problog.trafo[ms],problog.evaluation[ms],problog.timeout,storm.total[ms],storm.result,storm.trafo[ms],storm.evaluation[ms],storm.timeout,incremental.healthy,standalone.healthy
SAT,20,0,0,22.289334999999998,0.01354575065430641,2.8449169999999997,1.947012,false,,,,,,163.936897,0.013545750654307,1.9073630000000001,162.029534,false,120.206266,0.013545750654306667,5.1757670000000005,115.03049899999999,false,true,
SAT,20,1,0,20.21237,0.020668463536280587,2.717398,2.348954,false,,,,,,225.08315,0.020668463536281,1.410395,223.672755,false,479.3631960000001,0.020668463536280338,13.615872000000001,465.74732400000005,false,true,
SAT,20,2,0,21.410229,0.028077857724982766,3.287029,3.969058,false,,,,,,287.00997600000005,0.028077857724982,1.494077,285.515899,false,646.8219059999999,0.028077857724983214,15.915233999999998,630.906672,false,true,
SAT,20,3,0,18.918036,0.020510686675827967,3.096239,3.0136700000000003,false,,,,,,224.365415,0.020510686675828,1.3077260000000002,223.057689,false,836.400663,0.02051068667582719,12.552581,823.848082,false,true,
SAT,20,4,0,20.592845,0.020533361407444467,2.6125920000000002,3.095148,false,,,,,,294.76552399999997,0.020533361407445,1.345298,293.420226,false,690.4468009999999,0.020533361407444602,12.945622,677.501179,false,true,
SAT,20,5,0,22.876097,0.01354575065430641,2.54891,1.583477,false,,,,,,160.75638899999998,0.013545750654307,1.44127,159.315119,false,121.505169,0.013545750654306667,5.795572,115.70959699999999,false,true,
SAT,20,6,0,20.922867,0.015095851978801514,3.041045,1.870413,false,,,,,,172.5238,0.015095851978802,1.5198479999999999,171.003952,false,293.46933699999994,0.015095851978802076,6.3562080000000005,287.11312899999996,false,true,
SAT,20,7,0,17.506468,0.02853333151390081,2.237112,2.654726,false,,,,,,281.942935,0.028533331513901,1.219977,280.722958,false,699.587636,0.0285333315139007,15.626486,683.96115,false,true,
SAT,20,8,0,21.414386,0.013863528357481485,3.467727,1.656415,false,,,,,,158.48316,0.013863528357482,1.3251,157.15806,false,115.08777599999999,0.013863528357481667,5.223978000000001,109.86379799999999,false,true,
SAT,20,9,0,17.994439999999997,0.02068472174067223,2.26035,2.309142,false,,,,,,234.515348,0.020684721740672,1.1503130000000001,233.365035,false,498.97031799999996,0.02068472174067162,11.472254,487.49806399999994,false,true,
SAT,20,10,0,20.288973000000002,0.017191387159607604,2.702507,1.877081,false,,,,,,193.469535,0.017191387159608,1.465565,192.00397,false,355.349883,0.01719138715960812,11.190166999999999,344.159716,false,true,
SAT,20,11,0,19.556803,0.017159994830521632,2.8733809999999997,2.02756,false,,,,,,192.811929,0.017159994830521,1.319273,191.49265599999998,false,422.02705799999995,0.017159994830521347,10.664668,411.36238999999995,false,true,
SAT,20,12,0,18.298326,0.020569895274963283,2.542915,2.751453,false,,,,,,230.52909400000001,0.020569895274963,1.4384860000000002,229.090608,false,616.7504619999999,0.020569895274963414,13.317469,603.4329929999999,false,true,
SAT,20,13,0,18.661178,0.01705416339597184,2.682847,2.878688,false,,,,,,196.306902,0.017054163395973,1.3865429999999999,194.920359,false,431.63113599999997,0.01705416339597168,10.787162,420.84397399999995,false,true,
SAT,20,14,0,16.421373,0.01728166234649038,2.5413710000000003,1.72796,false,,,,,,228.210042,0.017281662346491,1.560515,226.649527,false,341.27150100000006,0.01728166234649054,9.996343000000001,331.27515800000003,false,true,
SAT,20,15,0,16.822181,0.020623773323569027,2.942386,2.257564,false,,,,,,222.58223199999998,0.020623773323569,1.227652,221.35458,false,520.922975,0.020623773323567966,12.984214000000001,507.938761,false,true,
SAT,20,16,0,17.541314999999997,0.020607455444455886,2.229799,3.4869920000000003,false,,,,,,226.220397,0.020607455444456,1.272078,224.948319,false,653.055775,0.020607455444456347,12.994338,640.0614370000001,false,true,
SAT,20,17,0,16.122006,0.028415060088761657,2.2416840000000002,3.4807420000000002,false,,,,,,276.84513400000003,0.028415060088761,1.260723,275.58441100000005,false,755.64387,0.028415060088761976,16.551924,739.091946,false,true,
SAT,20,18,0,20.256043000000002,0.02069593728202201,2.299342,2.034732,false,,,,,,220.378191,0.020695937282022,1.250846,219.127345,false,743.1145900000001,0.020695937282022243,11.582615,731.5319750000001,false,true,
SAT,20,19,0,17.374499,0.02062529051799706,2.840396,2.655063,false,,,,,,223.605087,0.020625290517998,1.239185,222.365902,false,571.592322,0.020625290517996657,12.481528999999998,559.110793,false,true,
SAT,20,20,0,19.4574,0.017011853978588606,2.9273890000000002,2.576008,false,,,,,,201.56588200000002,0.017011853978588,1.355665,200.210217,false,483.77158499999996,0.01701185397858805,9.158646,474.612939,false,true,
SAT,20,21,0,18.674422,0.016212123467951894,2.5888470000000003,2.046087,false,,,,,,188.708282,0.016212123467952,1.1293810000000002,187.578901,false,275.481754,0.016212123467952606,8.046245,267.435509,false,true,
SAT,20,22,0,19.73878,0.017282660372569758,2.599151,1.695906,false,,,,,,190.742446,0.01728266037257,1.149762,189.59268400000002,false,340.881685,0.017282660372569588,10.854959999999998,330.026725,false,true,
SAT,20,23,0,17.968756000000003,0.0163129324068459,2.413642,1.964018,false,,,,,,174.609544,0.016312932406846,1.406376,173.203168,false,234.332234,0.01631293240684657,9.155645,225.176589,false,true,
SAT,20,24,0,19.049312999999998,0.02801013217768252,2.812351,3.041247,false,,,,,,283.124047,0.028010132177682,1.369635,281.754412,false,796.491982,0.028010132177683254,15.397371000000001,781.094611,false,true,
SAT,20,25,0,16.088673,0.017129881260483076,2.4353130000000003,2.115267,false,,,,,,197.519929,0.017129881260483,1.302405,196.217524,false,481.10683199999994,0.017129881260482354,10.292914000000001,470.81391799999994,false,true,
SAT,20,26,0,15.908417,0.016176038142005557,2.40212,1.684752,false,,,,,,175.634904,0.016176038142005,1.225087,174.409817,false,306.13398700000005,0.01617603814200495,7.875894000000001,298.25809300000003,false,true,
SAT,20,27,0,17.362244999999998,0.020547462262953863,2.499437,2.407549,false,,,,,,224.19422899999998,0.020547462262953,1.223451,222.970778,false,475.46028899999993,0.020547462262953956,14.139527000000001,461.32076199999995,false,true,
SAT,20,28,0,18.01802,0.016957480739798407,2.3894290000000002,3.1018290000000004,false,,,,,,194.326888,0.016957480739798,1.2586410000000001,193.068247,false,501.801782,0.01695748073979827,10.660851,491.140931,false,true,
SAT,20,29,0,16.235545,0.016963001481440455,2.1168229999999997,1.725066,false,,,,,,194.72289600000002,0.01696300148144,1.250238,193.472658,false,525.7037419999999,0.016963001481439907,10.000332,515.70341,false,true,
