prefix,size,run,iteration,incremental.total[ms],incremental.result,incremental.sync[ms],incremental.prop[ms],incremental.timeout,standalone.total[ms],standalone.result,standalone.sync[ms],standalone.prop[ms],standalone.timeout,problog.total[ms],problog.result,problog.trafo[ms],problog.evaluation[ms],problog.timeout,storm.total[ms],storm.result,storm.trafo[ms],storm.evaluation[ms],storm.timeout,incremental.healthy,standalone.healthy
SAT,40,0,0,115.43082700000001,0.05566329013014395,2.933042,87.672885,false,,,,,,703.767929,0.055663290130144,1.713752,702.054177,false,2558.0081020000007,0.055663290130145024,26.062707,2531.9453950000006,false,true,
SAT,40,1,0,68.97282799999999,0.07674567239782464,3.037529,47.567207,false,,,,,,1051.865352,0.076745672397825,1.896283,1049.969069,false,2320.939011,0.07674567239782443,28.274914000000003,2292.664097,false,true,
SAT,40,2,0,48.129054,0.07520992685149305,3.200573,21.533414,false,,,,,,1031.853631,0.075209926851493,1.5809490000000002,1030.272682,false,2039.5919370000001,0.07520992685149064,26.700125,2012.891812,false,true,
SAT,40,3,0,56.604482000000004,0.05761790481502164,3.269621,31.551186,false,,,,,,598.2752489999999,0.057617904815022,1.466329,596.8089200000001,false,1670.0060500000002,0.057617904815020944,23.483572000000002,1646.522478,false,true,
SAT,40,4,0,386.33931199999995,0.09840775255259669,2.803203,361.851178,false,,,,,,1886.070933,0.098407752552596,1.774392,1884.296541,false,3267.0985990000004,0.09840775255259716,29.20388,3237.8947190000004,false,true,
SAT,40,5,0,29.193309000000003,0.020592275593199705,3.308712,4.956157,false,,,,,,231.364132,0.0205922755932,1.681078,229.683054,false,798.738713,0.020592275593199573,14.968665000000001,783.770048,false,true,
SAT,40,6,0,36.010906000000006,0.016777479831460232,3.4309070000000004,8.541028,false,,,,,,204.936056,0.01677747983146,1.3701210000000001,203.565935,false,675.600486,0.016777479831459545,10.434356,665.1661300000001,false,true,
SAT,40,7,0,752.545928,0.14662199468012932,3.406155,726.894359,false,,,,,,8859.379493,0.146621994680131,1.416279,8857.963214,false,4263.835996999999,0.14662199468012826,35.688173,4228.147824,false,true,
SAT,40,8,0,31.848706999999997,0.02860724872474822,3.016655,7.827897,false,,,,,,303.924308,0.028607248724747,1.331126,302.59318199999996,false,881.5263110000002,0.028607248724747684,17.75631,863.7700010000002,false,true,
SAT,40,9,0,28.620811,0.03978493356061827,2.821388,6.936725999999999,false,,,,,,388.080439,0.039784933560619,1.5102360000000001,386.570203,false,1089.018751,0.03978493356061807,20.530827000000002,1068.487924,false,true,
SAT,40,10,0,34.62931,0.041361157021690756,2.85377,13.458939,false,,,,,,393.19350199999997,0.04136115702169,1.404395,391.789107,false,1541.9710149999999,0.04136115702169041,19.57943,1522.3915849999998,false,true,
SAT,40,11,0,184.94858499999998,0.07698439503933809,3.22546,161.84523800000002,false,,,,,,1051.3508430000002,0.076984395039338,1.459713,1049.89113,false,2883.9507380000005,0.07698439503933818,26.948797,2857.0019410000004,false,true,
SAT,40,12,0,88.435004,0.07542256708018628,2.905211,62.890259,false,,,,,,1018.765346,0.075422567080186,1.373806,1017.3915400000001,false,3371.0532510000003,0.07542256708018726,27.390166,3343.663085,false,true,
SAT,40,13,0,41.552266,0.05665216320075845,3.143754,21.169777999999997,false,,,,,,597.661604,0.056652163200757,1.3073240000000002,596.35428,false,1883.344397,0.05665216320075794,21.247904,1862.096493,false,true,
SAT,40,14,0,55.954322,0.05647717126612087,3.287119,31.748641,false,,,,,,610.184331,0.05647717126612,1.626116,608.558215,false,1863.9912880000002,0.056477171266120764,25.867718000000004,1838.1235700000002,false,true,
SAT,40,15,0,95.52794800000001,0.07661818246848609,3.354339,74.46554499999999,false,,,,,,1044.292469,0.076618182468486,1.4072049999999998,1042.885264,false,2519.4796359999996,0.07661818246848559,27.913812,2491.565824,false,true,
SAT,40,16,0,116.244763,0.07630355199743571,2.661266,93.073325,false,,,,,,1018.472522,0.076303551997434,1.6383510000000001,1016.834171,false,3292.49983,0.07630355199743595,28.958696,3263.541134,false,true,
SAT,40,17,0,70.561812,0.09955020622063827,2.6878029999999997,50.515015,false,,,,,,1843.298933,0.099550206220638,1.4682570000000001,1841.830676,false,3245.612957,0.09955020622063998,29.054339,3216.558618,false,true,
SAT,40,18,0,114.52310899999999,0.09946763519387151,2.779678,92.071125,false,,,,,,1929.788682,0.099467635193871,1.424123,1928.3645589999999,false,5322.151171,0.09946763519387115,30.464236999999997,5291.686934,false,true,
SAT,40,19,0,34.08532,0.039491880582540786,2.4586170000000003,14.111062,false,,,,,,391.680319,0.039491880582541,1.359911,390.320408,false,1372.874051,0.03949188058254119,19.762429,1353.111622,false,true,
SAT,40,20,0,77.74485700000001,0.055441625165269647,2.739468,51.344761,false,,,,,,623.102199,0.05544162516527,1.506094,621.596105,false,2249.134934,0.05544162516526802,23.739477,2225.395457,false,true,
SAT,40,21,0,49.799910000000004,0.03986326953727866,2.729416,28.068386999999998,false,,,,,,392.545851,0.039863269537278,1.408344,391.13750699999997,false,1695.045145,0.03986326953727741,18.845101,1676.2000440000002,false,true,
SAT,40,22,0,69.72395399999999,0.05729006333957753,2.4183049999999997,49.488951,false,,,,,,603.217515,0.057290063339577,1.5416189999999999,601.675896,false,1674.4346580000001,0.057290063339577896,23.248389,1651.186269,false,true,
SAT,40,23,0,46.707198,0.04097830568185506,2.773363,24.659262,false,,,,,,405.379135,0.040978305681854,1.4351880000000001,403.943947,false,1856.9530069999998,0.04097830568185492,19.453808000000002,1837.4991989999999,false,true,
