prefix,size,run,iteration,incremental.total[ms],incremental.result,incremental.sync[ms],incremental.prop[ms],incremental.timeout,standalone.total[ms],standalone.result,standalone.sync[ms],standalone.prop[ms],standalone.timeout,problog.total[ms],problog.result,problog.trafo[ms],problog.evaluation[ms],problog.timeout,storm.total[ms],storm.result,storm.trafo[ms],storm.evaluation[ms],storm.timeout,incremental.healthy,standalone.healthy,storm.healthy,problog.exitcode
SAT,60,0,0,2478.300044,0.16234361304388717,3.521364,2443.924,false,,,,,,33754.244974,0.162343613043888,2.3384319999999996,33751.906542000004,false,5649.748898,0.16234361304388856,40.424468999999995,5609.324429,false,true,,true,0
SAT,60,1,0,7330.494517,0.19317976346354926,3.204987,7295.876959,false,,,,,,173635.12049,0.193179763463549,1.920633,173633.199857,false,5830.644182,0.19317976346354673,41.03564999999999,5789.608532,false,true,,true,0
SAT,60,2,0,855.186553,0.18773916024391768,3.581507,817.687323,false,,,,,,176834.949712,0.187739160243917,1.531021,176833.41869100003,false,6462.055582,0.18773916024391396,43.199112,6418.85647,false,true,,true,0
SAT,60,3,0,452.93032400000004,0.09742479159998697,3.4544119999999996,423.46920400000005,false,,,,,,1872.297655,0.097424791599988,1.68046,1870.617195,false,3915.5368710000002,0.0974247915999854,30.340298000000008,3885.196573,false,true,,true,0
SAT,60,4,0,2417.6736889999997,0.19251555146401242,3.4646999999999997,2383.782123,false,,,,,,173485.29068200002,0.192515551464013,1.7407059999999999,173483.549976,false,6557.324567000001,0.19251555146400934,44.765677,6512.55889,false,true,,true,0
SAT,60,5,0,1099.042989,0.09760157989307641,3.684622,1068.237848,false,,,,,,2037.496218,0.097601579893076,1.378308,2036.11791,false,4152.760826,0.09760157989307651,31.769274,4120.9915519999995,false,true,,true,0
SAT,60,6,0,305.142088,0.054365639536793915,3.0285219999999997,267.320996,false,,,,,,667.308968,0.054365639536793,1.363925,665.9450429999999,false,3245.7474270000002,0.054365639536791605,24.539237000000004,3221.2081900000003,false,true,,true,0
SAT,60,7,0,20781.767468,0.24066976231639484,2.963954,20749.335853999997,false,,,,,,1200108.734007,0,1.567431,1200107.166576,true,7251.126488999998,0.24066976231639267,50.452634999999994,7200.673853999999,false,true,,true,137
SAT,60,8,0,783.3845799999999,0.12305831473955588,3.26623,747.673769,false,,,,,,3869.584111,0.123058314739554,1.446966,3868.137145,false,4695.87498,0.12305831473955593,34.259886,4661.615094,false,true,,true,0
SAT,60,9,0,526.4973229999999,0.11968279410262475,2.938663,500.896622,false,,,,,,3733.2635950000004,0.119682794102626,1.404894,3731.858701,false,3906.4406910000002,0.11968279410262443,32.069135,3874.371556,false,true,,true,0
SAT,60,10,0,1749.048636,0.14700287646316915,3.1293800000000003,1721.229584,false,,,,,,9060.391469,0.14700287646317,1.475455,9058.916014,false,4912.968315,0.14700287646317237,34.690637,4878.277678,false,true,,true,0
SAT,60,11,0,1133.806889,0.14318830086026113,3.7806390000000003,1102.1797,false,,,,,,8961.653261,0.14318830086026,1.439233,8960.214028,false,5296.648796999999,0.14318830086026182,36.044986,5260.603810999999,false,true,,true,0
SAT,60,12,0,255.104602,0.09612175840677117,3.050413,223.495079,false,,,,,,1858.5492450000002,0.096121758406772,1.544874,1857.004371,false,3418.32049,0.09612175840677231,27.857630000000004,3390.46286,false,true,,true,0
SAT,60,13,0,649.3102630000001,0.16589027788557223,2.697482,620.4994340000001,false,,,,,,34758.917279,0.165890277885572,1.442077,34757.475202,false,5313.183617000001,0.16589027788557364,38.71563,5274.467987000001,false,true,,true,0
SAT,60,14,0,1742.79526,0.12058446276651813,2.9279,1705.68715,false,,,,,,3748.688353,0.120584462766518,1.585732,3747.102621,false,5248.117188,0.1205844627665189,33.505812999999996,5214.611375,false,true,,true,0
SAT,60,15,0,2349.0224730000004,0.19177112360123855,2.884055,2320.5813369999996,false,,,,,,177719.953797,0.191771123601237,1.454606,177718.499191,false,6430.935807,0.19177112360124254,42.70688700000001,6388.22892,false,true,,true,0
