prefix,size,run,iteration,incremental.total[ms],incremental.result,incremental.sync[ms],incremental.prop[ms],incremental.timeout,standalone.total[ms],standalone.result,standalone.sync[ms],standalone.prop[ms],standalone.timeout,problog.total[ms],problog.result,problog.trafo[ms],problog.evaluation[ms],problog.timeout,storm.total[ms],storm.result,storm.trafo[ms],storm.evaluation[ms],storm.timeout,incremental.healthy,standalone.healthy,storm.healthy,problog.exitcode
SAT,45,0,0,110.341907,0.07466740736079114,2.6610590000000003,85.798716,false,158.468068,0.07466740736079112,1.694504,128.765443,false,1080.8315910000001,1.074667407360792,1.6524949999999998,1079.1790959999998,false,4138.662992,0.07466740736079225,28.528843,4110.1341489999995,false,true,true,true,0
SAT,45,0,1,101.56866000000001,0.09614906283718407,0.532378,99.348961,false,157.25416,0.09614906283718405,1.6472170000000002,137.229915,false,1955.436366,0.096149062837183,1.255639,1954.180727,false,3990.260541,0.09614906283718515,30.624244,3959.636297,false,true,true,true,0
SAT,45,0,2,17.807290000000002,0.07458901105413088,0.449693,15.161921,false,142.44435000000001,0.07458901105413088,1.593795,125.654574,false,1036.064805,0.07458901105413,1.2947149999999998,1034.77009,false,2949.2501300000004,0.07458901105413047,24.158691,2925.0914390000003,false,true,true,true,0
SAT,45,0,3,17.264742,0.07458901105413088,1.18317,13.167704,false,56.866938000000005,0.07458901105413088,1.746341,36.798386,false,1056.29172,0.07458901105413,1.489786,1054.8019339999998,false,3382.0608570000004,0.07458901105413047,25.977600999999996,3356.0832560000003,false,true,true,true,0
SAT,45,0,4,126.280409,0.07392763097199473,0.5305599999999999,123.546385,false,146.92218,0.07392763097199473,1.7946659999999999,121.37076300000001,false,1041.880799,0.073927630971995,1.462198,1040.418601,false,4194.2738580000005,0.07392763097199608,30.048218,4164.225640000001,false,true,true,true,0
SAT,45,1,0,265.324511,0.1214783974632721,2.483632,245.66793299999998,false,469.531625,0.12147839746327208,1.650325,452.04069699999997,false,3695.8845159999996,0.121478397463272,1.414779,3694.4697370000004,false,3923.3276960000003,0.12147839746327305,32.332806000000005,3890.9948900000004,false,true,true,true,0
SAT,45,1,1,312.239154,0.12130117678697505,0.420097,309.370295,false,387.03732,0.12130117678697505,1.606798,370.378767,false,3648.803759,0.121301176786975,1.425539,3647.37822,false,4264.14391,0.12130117678697215,507.1469670000001,3756.9969429999996,false,true,true,true,0
SAT,45,1,2,134.471519,0.09747930233076246,0.859208,130.384566,false,159.383672,0.09747930233076244,2.030394,140.597339,false,1859.558057,0.097479302330762,1.4013699999999998,1858.156687,false,544.119788,0.0,29.694398000000007,514.42539,false,true,true,false,0
SAT,45,1,3,100.32922500000001,0.09744606392516786,0.480907,97.52463,false,97.814884,0.09744606392516787,1.650399,77.33439800000001,false,1879.183439,0.097446063925168,1.3251169999999999,1877.8583219999998,false,538.615758,0.0,30.801073000000002,507.814685,false,true,true,false,0
SAT,45,1,4,64.422559,0.09744606392516786,0.412671,59.121517999999995,false,277.045009,0.09744606392516787,1.7324739999999998,235.886155,false,1905.166365,0.097446063925168,1.446046,1903.7203189999998,false,536.124587,0.0,28.125902,507.998685,false,true,true,false,0
SAT,45,2,0,112.134954,0.09659051658199645,2.664314,90.481286,false,99.784626,0.09659051658199642,1.66263,80.776602,false,1803.106993,0.096590516581997,1.538989,1801.568004,false,3091.792293,0.09659051658199505,28.548224,3063.244069,false,true,true,true,0
SAT,45,2,1,0.8365049999999999,0.09659051658199645,0.5976910000000001,0.0,false,96.856278,0.09659051658199644,1.560191,76.713894,false,1939.9920260000001,0.096590516581997,1.291695,1938.700331,false,2856.5839149999993,0.09659051658199505,28.014867000000002,2828.5690479999994,false,true,true,true,0
SAT,45,2,2,36.790262000000006,0.07554254285934958,0.459324,34.067811,false,46.866879,0.07554254285934957,1.588193,27.913313,false,997.56101,0.07554254285935,1.24633,996.3146800000001,false,2073.5726610000006,0.07554254285934771,22.613682,2050.9589790000005,false,true,true,true,0
SAT,45,2,3,23.145045,0.09659051658199645,0.448621,20.828215,false,122.59769100000001,0.09659051658199645,1.80484,95.21111,false,1806.818105,0.096590516581997,1.403045,1805.41506,false,2694.2346380000004,0.09659051658199505,28.214525999999996,2666.020112,false,true,true,true,0
SAT,45,2,4,24.14557,0.09659051658199645,0.9689829999999999,20.527891,false,95.53389200000001,0.09659051658199644,1.4585530000000002,76.97565399999999,false,1899.367274,0.096590516581997,1.330518,1898.036756,false,3585.0959009999997,0.09659051658199505,31.026324999999996,3554.069576,false,true,true,true,0
SAT,45,3,0,42.834844,0.05761790481502164,2.999347,18.293658999999998,false,43.155792999999996,0.057617904815021624,1.603116,25.973984,false,588.7915429999999,0.057617904815022,1.491954,587.2995890000001,false,1732.732024,0.057617904815020944,23.281045,1709.450979,false,true,true,true,0
SAT,45,3,1,20.062962,0.0774241538923716,0.38608,18.111683,false,123.21728999999999,0.07742415389237159,1.880004,98.861031,false,1024.590805,0.077424153892372,1.4485640000000002,1023.142241,false,2752.8726739999997,0.0774241538923698,25.685048,2727.187626,false,true,true,true,0
SAT,45,3,2,37.487685,0.07753266262736543,0.39264299999999996,32.533596,false,71.08589500000001,0.07753266262736543,1.6614490000000002,51.251829,false,1104.100606,0.077532662627364,1.4306800000000002,1102.669926,false,3359.70139,0.07753266262736387,27.431581,3332.2698090000004,false,true,true,true,0
